work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size
1,1,0,9,0.83864,20,0
1,2,0,2,0.4,63,0
1,1,0,25,0.3152,30,1
1,0,0,9,0.59888,9,0
2,2,0,11,0.54742,4,0
1,0,0,18,0.89306,12,0
1,2,0,2,0.83171,20,2
1,0,0,2,1.65,2,2
1,1,0,34,1.53,2,2
1,0,0,2,1.0,2,2
1,0,0,69,0.76814,3,2
1,1,0,2,0.33609,41,0
1,1,0,89,0.75,3,1
2,1,0,59,0.2,64,1
1,2,1,38,0.30469,52,2
3,1,0,18,0.69999,52,0
1,2,0,11,0.55475,4,2
1,1,0,18,0.61989,50,0
1,0,0,26,1.525,2,2
1,2,0,18,1.2,2,0
1,1,0,2,1.35,2,0
1,0,0,63,4.05,2,0
3,0,0,11,1.5,2,0
3,0,0,26,2.4,2,0
3,1,0,4,1.35,2,0
3,2,0,2,0.8,2,2
1,0,0,21,3.8,2,0
1,1,0,2,1.20402,10,0
1,0,0,21,1.77,2,0
1,1,0,11,0.65141,12,2
1,1,0,2,0.48,2,1
1,2,0,72,0.2,38,2
3,0,0,0,2.2,2,0
3,1,0,1,0.77364,65,1
3,1,0,1,0.63711,65,1
1,2,0,60,1.5,20,1
3,1,0,4,0.9,2,2
1,1,2,2,1.0,2,2
3,2,0,2,1.0,2,1
1,2,3,2,1.0,66,2
1,0,0,18,1.44,2,0
1,0,0,0,1.55499,4,2
3,0,0,12,0.24,24,2
3,1,0,38,0.384,2,2
1,2,0,41,1.0,2,0
3,1,0,2,0.825,2,1
3,2,0,2,0.49646,12,2
3,0,0,39,0.4057,7,0
1,2,0,11,1.2,2,2
1,0,0,84,0.84053,4,2
3,2,0,9,0.2,7,1
1,2,0,12,1.25,2,2
3,1,0,2,0.09466,7,1
3,0,0,34,1.2,2,1
3,2,3,4,0.10354,1,2
3,2,0,21,1.10037,5,0
1,2,0,1,0.21013,25,0
3,2,0,4,0.5,2,2
3,0,0,90,2.0,2,2
3,1,0,29,0.6,37,2
3,1,0,11,2.0,2,0
3,2,0,69,1.0,67,1
3,1,0,11,1.0,2,0
3,0,0,9,0.82744,58,2
2,1,0,11,0.59303,4,1
3,1,0,18,0.62649,12,2
3,1,0,11,0.82528,5,0
3,1,0,15,1.7,2,0
3,1,0,15,1.5,2,0
3,2,0,53,0.55,2,1
3,3,0,33,2.5,2,0
3,2,0,11,0.8,2,0
2,2,0,29,0.7,2,0
3,3,0,33,1.30026,4,2
3,2,0,50,0.63831,4,0
2,0,0,2,0.68428,2,0
3,3,0,54,0.85,26,2
3,3,0,25,2.3,26,0
3,2,0,9,1.25,2,1
3,0,0,19,1.2,2,2
2,1,0,18,4.5,2,2
2,1,0,4,0.46759,12,0
2,1,0,11,0.7413,50,0
3,0,0,65,1.27221,3,0
3,0,0,26,1.44,2,0
3,2,0,2,0.134,14,0
3,1,0,2,0.75774,3,0
3,1,0,2,1.5,2,2
2,1,0,50,1.03,2,0
3,0,0,11,1.53,2,0
3,1,0,11,0.9,2,0
3,2,0,4,0.9,2,1
3,2,0,4,0.6,2,1
3,1,0,2,0.5,6,0
3,2,3,36,0.12,2,2
3,1,3,70,0.05409,7,2
3,1,1,1,2.7,2,0
3,1,0,21,0.54238,3,0
3,1,0,9,0.47282,1,1
3,3,0,33,1.53667,41,0
3,1,0,11,0.28476,41,0
3,1,0,72,1.1,2,0
3,2,0,18,0.82528,5,0
2,2,0,9,2.5,2,0
3,2,0,4,0.59102,12,2
3,0,0,4,0.8,2,1
2,2,0,4,0.1,6,1
2,2,0,9,1.38,2,1
3,1,0,11,1.4,2,0
3,0,0,72,0.79197,4,0
3,0,0,31,1.7,2,0
3,2,0,4,0.8,2,2
2,1,0,2,0.4576,2,1
3,1,0,53,1.0,2,2
3,0,0,2,0.53192,12,0
3,3,0,25,2.35,2,0
3,3,0,53,1.5,2,0
2,3,0,11,0.79833,1,0
3,2,0,34,2.25,2,0
3,2,0,50,0.76833,4,1
2,1,0,52,0.5018,25,2
3,0,0,79,0.88654,55,0
3,0,0,87,1.0316,5,1
3,0,0,11,1.13476,5,2
3,0,0,9,0.94564,4,0
3,2,0,11,0.30428,7,0
3,0,0,11,1.5,2,2
3,0,0,11,1.15,2,1
3,1,0,18,1.87442,3,0
3,1,0,4,0.51519,5,0
2,1,0,11,1.06,2,0
2,1,0,11,1.12872,5,0
3,1,0,53,0.36259,2,0
3,0,0,11,1.5,2,0
2,2,3,1,0.15966,4,1
3,1,0,60,0.95746,2,1
3,2,0,60,0.7,2,2
2,1,0,2,0.76958,5,1
3,1,0,77,0.89294,19,0
3,2,0,2,0.29751,7,0
3,0,0,87,2.76,2,0
2,0,0,11,1.88,2,0
3,0,0,77,1.6,2,1
2,1,0,2,1.05,2,0
3,1,0,11,2.0,2,0
3,0,0,11,1.74,2,0
3,1,0,4,0.93,2,0
3,2,0,2,0.28399,7,2
3,0,0,18,0.60757,25,0
3,2,0,2,0.9,2,1
2,1,0,11,0.70139,12,0
2,2,0,4,0.06072,7,1
2,0,0,11,0.33511,23,1
3,0,0,89,1.7,2,2
3,0,0,11,0.96282,5,0
3,1,0,11,0.12103,53,2
3,2,0,2,0.36643,12,0
3,1,0,11,0.72212,5,0
2,2,0,4,0.91,2,0
3,0,0,58,0.99703,3,2
3,0,0,2,1.65,2,0
3,1,0,4,0.8,2,0
3,0,0,2,1.03691,3,0
3,2,0,11,0.21637,7,2
2,2,0,18,0.42,9,0
2,1,0,39,1.15,61,0
3,1,0,18,0.6381,3,2
2,0,0,34,2.6,65,1
3,1,0,54,1.1,2,1
3,1,0,15,1.8,2,0
3,0,0,4,2.0,2,0
2,0,0,29,1.09024,5,2
3,0,0,11,2.0,2,0
3,0,0,1,2.56,2,1
3,1,0,11,1.1,2,0
2,1,0,2,0.79833,4,0
3,2,0,11,0.725,2,0
3,0,0,9,1.85,2,0
3,1,3,11,0.69741,9,0
3,2,0,18,1.0,68,0
3,1,0,11,1.12,2,0
2,0,0,9,1.5,2,0
3,0,0,2,0.20171,53,0
3,0,0,36,0.55,1,0
3,2,0,2,0.58,2,0
3,2,0,2,1.0,2,2
3,0,0,2,0.77684,12,2
3,2,0,9,0.85,4,1
3,2,0,50,0.76833,4,0
3,0,1,91,1.05,2,2
2,2,0,4,0.72,2,0
3,2,0,11,0.65013,4,2
3,1,0,11,0.28016,53,2
3,1,0,11,1.11775,2,2
3,1,0,11,0.9315,2,2
3,0,0,87,1.6,2,1
3,1,0,2,0.25532,4,1
3,0,0,9,0.66265,7,0
3,1,0,2,0.16904,7,1
3,0,0,4,0.63831,4,0
2,0,0,39,1.9,2,1
3,3,0,33,1.41846,4,0
3,2,0,29,0.16228,7,0
3,0,0,4,0.71786,3,2
2,1,0,2,0.35735,49,0
3,0,0,2,1.35,2,0
3,2,0,9,0.24823,4,2
3,0,0,26,0.54094,2,0
3,0,0,9,0.24342,7,0
3,2,0,53,0.09272,33,1
3,1,0,2,1.47,2,0
3,0,0,18,0.96113,3,0
3,0,0,26,1.74,2,0
2,1,0,20,1.35,2,0
3,2,0,9,0.21844,18,2
2,0,0,87,1.25,69,1
2,2,0,2,0.51321,12,1
2,1,0,2,0.40481,7,0
3,3,0,50,0.69741,1,1
3,0,0,72,0.5,5,2
2,2,0,2,0.39916,12,2
2,1,0,31,0.87,2,0
3,1,0,11,0.26005,2,0
3,1,0,2,0.90734,4,0
3,1,0,29,0.22611,7,0
3,1,0,2,0.05679,2,1
3,2,0,9,0.81,2,1
3,1,0,2,0.40038,70,0
3,2,0,50,0.9,2,1
3,1,0,2,0.61467,50,2
3,0,0,52,1.95,2,2
3,1,0,2,0.37825,1,0
2,1,0,4,0.85,2,0
3,3,1,0,4.16,2,1
3,0,0,34,2.25,3,0
3,1,0,2,0.56256,5,0
3,1,0,2,0.33808,7,2
3,1,0,2,1.16914,5,0
3,1,0,9,0.46597,41,0
2,1,0,4,0.08,38,0
2,2,0,11,0.41689,65,1
2,0,0,29,1.14047,5,1
3,1,0,9,0.88654,58,2
2,2,0,50,0.05707,7,2
2,1,0,87,0.56,2,2
3,2,3,12,0.28609,55,1
3,1,0,2,0.88654,4,0
2,1,0,59,0.06072,7,0
2,0,0,11,0.47899,34,0
2,1,0,53,0.98,2,2
3,1,0,11,0.66022,5,1
3,1,0,18,0.56738,12,1
3,1,0,9,0.24823,22,0
3,0,0,19,1.2,2,0
3,1,2,11,0.2,2,0
2,3,0,33,3.25,2,0
3,0,0,9,2.0,2,0
2,2,0,36,0.45896,55,1
3,1,0,2,1.6,2,0
3,0,0,18,0.5,2,1
3,1,0,65,0.40189,34,2
3,1,0,2,0.12901,24,1
3,0,0,11,1.65,2,2
3,2,0,29,0.05882,10,0
2,1,0,2,0.42197,12,1
3,0,0,90,1.85,2,0
2,2,0,2,0.62726,4,1
3,1,0,2,0.90734,4,0
2,2,3,2,0.21669,39,1
2,1,0,11,1.1,2,0
3,0,0,19,1.4,2,0
2,0,0,2,1.2,2,0
3,0,0,2,0.87738,3,1
3,0,0,92,0.61896,5,0
3,1,2,34,0.12,38,2
3,0,0,11,0.76833,5,1
3,1,0,9,0.74,65,1
3,0,0,26,1.52,12,0
3,1,0,29,0.18,71,1
2,0,2,12,0.6,2,1
3,1,0,2,1.3,2,0
3,0,0,12,0.18907,24,2
3,2,0,20,0.59102,62,0
3,0,0,0,1.73762,4,2
2,0,0,0,1.48261,4,2
2,1,0,2,0.38776,1,2
3,1,0,2,0.46809,1,2
3,2,0,36,0.18053,45,1
2,0,0,2,0.91237,50,1
2,1,0,2,0.62726,62,1
3,1,0,2,1.15,2,0
3,0,0,0,2.35,2,0
3,1,0,31,0.19609,7,0
3,2,3,36,0.12,2,1
3,1,0,4,0.75,2,0
3,1,0,4,0.62,2,0
3,1,0,2,0.73,2,0
3,1,0,11,0.45391,9,0
2,0,0,26,1.902,2,2
2,1,0,2,1.18,2,2
2,1,0,2,1.3835,2,2
2,1,0,11,1.308,2,2
2,0,0,9,0.45618,28,1
3,0,0,33,1.68,65,1
3,1,0,2,1.19059,16,2
3,1,0,38,4.23,2,0
3,1,0,11,0.28369,72,0
3,0,0,30,1.65,2,0
2,0,0,2,4.12,2,0
3,1,0,0,1.51,2,0
2,2,0,2,1.05,2,1
2,2,1,20,1.0,2,0
3,0,0,26,0.94665,7,0
